unique_row_id,match_id,match_alternative_id,match_type,match_date,home_team_id,home_team,visiting_team_id,visiting_team,set_number,home_team_score,visiting_team_score,rally_number,point_won_by,serving_team,receiving_team,setter_position,home_setter_position,visiting_setter_position,possession_number,video_time,code,custom_code,point_phase,attack_phase,team,player_id,player_name,player_number,skill,skill_type,skill_subtype,evaluation_code,attack_code,set_code,set_type,start_zone,end_zone,end_subzone,num_players_numeric,start_coordinate,mid_coordinate,end_coordinate,start_coordinate_x,start_coordinate_y,mid_coordinate_x,mid_coordinate_y,end_coordinate_x,end_coordinate_y,home_p1,home_p2,home_p3,home_p4,home_p5,home_p6,visiting_p1,visiting_p2,visiting_p3,visiting_p4,visiting_p5,visiting_p6,file_id,file_name,created_by,create_datetime
672,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,14,15,30,Belluno Volley,ErmGroup Altotevere San Giustino,Belluno Volley,2.0,2,3,2,3186.0,*12AM#X5~42~H2,,Serve,Transition,Belluno Volley,BER-ALE-88,Alexander Berger,12.0,Attack,Half ball attack,Hard,#,X5,,,4,2,,2.0,,,,,,,,,,2.0,3.0,12.0,8.0,6.0,10.0,10.0,17.0,3.0,14.0,11.0,5.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
673,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,14,15,30,Belluno Volley,ErmGroup Altotevere San Giustino,Belluno Volley,3.0,2,3,3,3186.0,a03BT=~~~~2~~2,,Reception,,ErmGroup Altotevere San Giustino,BIF-JAC-00,Jacopo Biffi,3.0,Block,Head ball block,,=,,,,,2,,,,,,,,,,,,2.0,3.0,12.0,8.0,6.0,10.0,10.0,17.0,3.0,14.0,11.0,5.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
674,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,15,30,Belluno Volley,ErmGroup Altotevere San Giustino,Belluno Volley,2.0,2,3,4,3189.0,*p15:15,,Serve,,Belluno Volley,,,,Point,,,1,,,,,,,,,,,,,,,,,2.0,3.0,12.0,8.0,6.0,10.0,10.0,17.0,3.0,14.0,11.0,5.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
675,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,15,31,ErmGroup Altotevere San Giustino,Belluno Volley,ErmGroup Altotevere San Giustino,1.0,1,3,0,3199.0,*z1,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,10.0,17.0,3.0,14.0,11.0,5.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
676,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,15,31,ErmGroup Altotevere San Giustino,Belluno Volley,ErmGroup Altotevere San Giustino,1.0,1,3,1,3210.0,*03SM+~~~19~~~~1,1,Serve,,Belluno Volley,MAR-SEB-96,Sebastiano Marsili,3.0,Serve,Jump-float serve,Jump Float,+,,,,1,9,,,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,10.0,17.0,3.0,14.0,11.0,5.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
677,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,15,31,ErmGroup Altotevere San Giustino,Belluno Volley,ErmGroup Altotevere San Giustino,3.0,1,3,2,3210.0,a10RM-~~~19~O5,,Reception,,ErmGroup Altotevere San Giustino,ALP-MAT-01,Matteo Alpini,10.0,Reception,Jump-float serve reception,Jump Float,-,,,,1,9,,,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,10.0,17.0,3.0,14.0,11.0,5.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
678,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,15,31,ErmGroup Altotevere San Giustino,Belluno Volley,ErmGroup Altotevere San Giustino,3.0,1,3,2,3212.0,a03EQ+K1C~~~1,,Reception,,ErmGroup Altotevere San Giustino,BIF-JAC-00,Jacopo Biffi,3.0,Set,Quick ball set,,+,,K1,,,,,,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,10.0,17.0,3.0,14.0,11.0,5.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
679,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,15,31,ErmGroup Altotevere San Giustino,Belluno Volley,ErmGroup Altotevere San Giustino,3.0,1,3,2,3213.0,a17AQ#X1~36~H1,,Reception,Transition,ErmGroup Altotevere San Giustino,QUA-AUG-93,Augusto Quarta,17.0,Attack,Quick ball attack,Hard,#,X1,,,3,6,,1.0,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,10.0,17.0,3.0,14.0,11.0,5.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
680,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,15,31,ErmGroup Altotevere San Giustino,Belluno Volley,ErmGroup Altotevere San Giustino,1.0,1,3,3,3213.0,*$$&H=,,Serve,,Belluno Volley,,,,,,,=,,,,,,,,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,10.0,17.0,3.0,14.0,11.0,5.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
681,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,16,31,ErmGroup Altotevere San Giustino,Belluno Volley,ErmGroup Altotevere San Giustino,3.0,1,3,4,3216.0,ap15:16,,Reception,,ErmGroup Altotevere San Giustino,,,,Point,,,1,,,,,,,,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,10.0,17.0,3.0,14.0,11.0,5.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
682,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,16,32,Belluno Volley,ErmGroup Altotevere San Giustino,Belluno Volley,2.0,1,2,0,3225.0,az2,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
683,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,16,32,Belluno Volley,ErmGroup Altotevere San Giustino,Belluno Volley,2.0,1,2,1,3240.0,a17SM-~~~17~~~~1,1,Reception,,ErmGroup Altotevere San Giustino,QUA-AUG-93,Augusto Quarta,17.0,Serve,Jump-float serve,Jump Float,-,,,,1,7,,,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
684,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,16,32,Belluno Volley,ErmGroup Altotevere San Giustino,Belluno Volley,1.0,1,2,2,3240.0,*12RM#~~~17~M3,,Serve,,Belluno Volley,BER-ALE-88,Alexander Berger,12.0,Reception,Jump-float serve reception,Jump Float,#,,,,1,7,,,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
685,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,16,32,Belluno Volley,ErmGroup Altotevere San Giustino,Belluno Volley,1.0,1,2,2,3242.0,*03EM+K1P,,Serve,,Belluno Volley,MAR-SEB-96,Sebastiano Marsili,3.0,Set,Half ball set,,+,,K1,,,,,,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
686,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,16,32,Belluno Volley,ErmGroup Altotevere San Giustino,Belluno Volley,1.0,1,2,2,3243.0,*10AM#XR~84~H0,,Serve,Transition,Belluno Volley,COR-FRA-96,FRANCESCO CORRADO,10.0,Attack,Half ball attack,Hard,#,XR,,,8,4,,0.0,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
687,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,15,16,32,Belluno Volley,ErmGroup Altotevere San Giustino,Belluno Volley,2.0,1,2,3,3243.0,a10DM=~~~86C,,Reception,,ErmGroup Altotevere San Giustino,ALP-MAT-01,Matteo Alpini,10.0,Dig,Half ball dig,Jump Float,=,,,,8,6,C,,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
688,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,16,16,32,Belluno Volley,ErmGroup Altotevere San Giustino,Belluno Volley,1.0,1,2,4,3246.0,*p16:16,,Serve,,Belluno Volley,,,,Point,,,1,,,,,,,,,,,,,,,,,3.0,12.0,8.0,6.0,10.0,2.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
689,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,16,16,33,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,6.0,6,2,0,3262.0,*z6,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
690,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,16,16,33,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,6.0,6,2,1,3268.0,*12SQ-~~~65B~~~1,1,Serve,,Belluno Volley,BER-ALE-88,Alexander Berger,12.0,Serve,Jump serve,Jump Spin,-,,,,6,5,B,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
691,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,16,16,33,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,2.0,6,2,2,3268.0,a14RQ+~~~65BM3,,Reception,,ErmGroup Altotevere San Giustino,CAP-NIC-96,NiccolÃ² Cappelletti,14.0,Reception,Jump serve reception,Jump Spin,+,,,,6,5,B,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
692,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,16,16,33,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,2.0,6,2,2,3271.0,a03ET+KMF~~~2,,Reception,,ErmGroup Altotevere San Giustino,BIF-JAC-00,Jacopo Biffi,3.0,Set,Head ball set,,+,,KM,,,,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
693,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,16,16,33,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,2.0,6,2,2,3272.0,a14AM/X5~44~H2,,Reception,Transition,ErmGroup Altotevere San Giustino,CAP-NIC-96,NiccolÃ² Cappelletti,14.0,Attack,Half ball attack,Hard,/,X5,,,4,4,,2.0,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
694,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,16,16,33,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,6.0,6,2,3,3272.0,*06BT#~~~~2~~2,,Serve,,Belluno Volley,GIA-STE-89,Stefano Giannotti,6.0,Block,Head ball block,,#,,,,,2,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
695,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,17,16,33,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,6.0,6,2,3,3275.0,*p17:16,,Serve,,Belluno Volley,,,,Point,,,1,,,,,,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
696,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,17,16,34,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,2.0,6,2,0,3284.0,aT,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
697,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,17,16,34,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,6.0,6,2,1,3352.0,*12SQ!~~~66C~~~2T,2T,Serve,,Belluno Volley,BER-ALE-88,Alexander Berger,12.0,Serve,Jump serve,Jump Spin,!,,,,6,6,C,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
698,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,17,16,34,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,2.0,6,2,2,3352.0,a10RQ!~~~66CM4,,Reception,,ErmGroup Altotevere San Giustino,ALP-MAT-01,Matteo Alpini,10.0,Reception,Jump serve reception,Jump Spin,!,,,,6,6,C,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
699,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,17,16,34,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,2.0,6,2,2,3355.0,a03ET+~~F~~~2,,Reception,,ErmGroup Altotevere San Giustino,BIF-JAC-00,Jacopo Biffi,3.0,Set,Head ball set,,+,,,,,,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
700,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,17,16,34,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,2.0,6,2,2,3356.0,a14AM-X5~44~T3,,Reception,Transition,ErmGroup Altotevere San Giustino,CAP-NIC-96,NiccolÃ² Cappelletti,14.0,Attack,Half ball attack,Tip,-,X5,,,4,4,,3.0,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
701,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,17,16,34,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,6.0,6,2,3,3356.0,*10DT+~~~42,,Serve,,Belluno Volley,COR-FRA-96,FRANCESCO CORRADO,10.0,Dig,Head ball dig,Standing Float,+,,,,4,2,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
702,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,17,16,34,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,6.0,6,2,3,3358.0,*08EO+~~~~~~2,,Serve,,Belluno Volley,BAS-ENR-00,Enrico Basso,8.0,Set,Other set,,+,,,,,,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
703,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,17,16,34,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,6.0,6,2,3,3359.0,*10AO#V3~3~~H1,,Serve,Transition,Belluno Volley,COR-FRA-96,FRANCESCO CORRADO,10.0,Attack,Other attack,Hard,#,V3,,,3,,,1.0,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
704,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,17,16,34,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,2.0,6,2,4,3359.0,a05DO=~~~39,,Reception,,ErmGroup Altotevere San Giustino,MAR-SIM-99,Simone Marzolla,5.0,Dig,Other dig,Serve Other,=,,,,3,9,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
705,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,18,16,34,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,6.0,6,2,5,3362.0,*p18:16,,Serve,,Belluno Volley,,,,Point,,,1,,,,,,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
706,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,18,16,35,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,6.0,6,2,1,3386.0,*12SQ+~~~66A~~~3,3,Serve,,Belluno Volley,BER-ALE-88,Alexander Berger,12.0,Serve,Jump serve,Jump Spin,+,,,,6,6,A,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
707,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,18,16,35,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,2.0,6,2,2,3386.0,a13RQ-~~~66AL5,,Reception,,ErmGroup Altotevere San Giustino,POC-FIL-89,Filippo Pochini,13.0,Reception,Jump serve reception,Jump Spin,-,,,,6,6,A,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
708,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,18,16,35,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,2.0,6,2,2,3389.0,a03EH+~~B~~~2,,Reception,,ErmGroup Altotevere San Giustino,BIF-JAC-00,Jacopo Biffi,3.0,Set,High ball set,,+,,,,,,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
709,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,18,16,35,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,2.0,6,2,2,3390.0,a05AH=V8~9~~H2,,Reception,Transition,ErmGroup Altotevere San Giustino,MAR-SIM-99,Simone Marzolla,5.0,Attack,High ball attack,Hard,=,V8,,,9,,,2.0,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
710,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,18,16,35,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,6.0,6,2,3,3390.0,*$$&H#,,Serve,,Belluno Volley,,,,,,,#,,,,,,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
711,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,19,16,35,Belluno Volley,Belluno Volley,ErmGroup Altotevere San Giustino,6.0,6,2,3,3393.0,*p19:16,,Serve,,Belluno Volley,,,,Point,,,1,,,,,,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
712,0,2025-10-19 | 6727 | 6731,Andata,2025-10-19,6727,Belluno Volley,6731,ErmGroup Altotevere San Giustino,2,19,16,36,ErmGroup Altotevere San Giustino,Belluno Volley,ErmGroup Altotevere San Giustino,6.0,6,2,1,3478.0,*12SQ-~~~66~~~~4,4,Serve,,Belluno Volley,BER-ALE-88,Alexander Berger,12.0,Serve,Jump serve,Jump Spin,-,,,,6,6,,,,,,,,,,,,12.0,8.0,6.0,10.0,2.0,3.0,17.0,3.0,14.0,11.0,5.0,10.0,1jYoa5vF6CmnS7PApp07Sm36JtMjNqb4e,&2025-10-19a3m01belluno-sangiustino_syn_mantova.dvw,system,2025-12-02 22:18:16
